Row ID,Order ID,Order Date,Year ,Month,Day,Day of the Week,Quarter,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order processing time,,,,
5310,CA-2018-131254,02/21/32,2032,February,21,Saturday,1,05/23/32,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,92,,,,
5311,CA-2018-131254,02/22/32,2032,February,22,Sunday,1,05/24/32,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1525.19,92,,,,
5312,CA-2017-123414,02/23/32,2032,February,23,Monday,1,05/25/32,Standard Class,SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South,OFF-LA-10004559,Office Supplies,Labels,Avery 49,9.22,92,,,,
5313,CA-2017-123414,02/24/32,2032,February,24,Tuesday,1,05/26/32,Standard Class,SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",28.05,92,,,,
5314,CA-2018-137876,02/25/32,2032,February,25,Wednesday,1,05/27/32,Standard Class,DJ-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,92,,,,
5315,CA-2018-137876,02/26/32,2032,February,26,Thursday,1,05/28/32,Standard Class,DJ-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",30.56,92,,,,
5316,CA-2017-154060,02/27/32,2032,February,27,Friday,1,05/29/32,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,27405,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",187.06,92,,,,
5317,US-2018-162558,02/28/32,2032,February,28,Saturday,1,05/30/32,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",11.81,92,,,,
5318,US-2018-162558,02/29/32,2032,February,29,Sunday,1,05/31/32,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,9.66,92,,,,
5319,US-2018-162558,03/01/32,2032,March,1,Monday,1,06/01/32,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,20.74,92,,,,
5320,US-2018-162558,03/02/32,2032,March,2,Tuesday,1,06/02/32,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36,92,,,,
5321,US-2018-162558,03/03/32,2032,March,3,Wednesday,1,06/03/32,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.12,92,,,,
5322,US-2018-162558,03/04/32,2032,March,4,Thursday,1,06/04/32,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',34.24,92,,,,
5323,US-2018-162558,03/05/32,2032,March,5,Friday,1,06/05/32,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",19.76,92,,,,
5324,CA-2018-134439,03/06/32,2032,March,6,Saturday,1,06/06/32,Second Class,TM-21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,68801,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,92,,,,
5325,CA-2016-119508,03/07/32,2032,March,7,Sunday,1,06/07/32,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,16.90,92,,,,
5326,CA-2016-119508,03/08/32,2032,March,8,Monday,1,06/08/32,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",25.08,92,,,,
5327,CA-2016-152681,03/09/32,2032,March,9,Tuesday,1,06/09/32,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,6.68,92,,,,
5328,CA-2015-130813,03/10/32,2032,March,10,Wednesday,1,06/10/32,Second Class,LS-17230,Lycoris Saunders,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19.44,92,,,,
5329,CA-2016-120320,03/11/32,2032,March,11,Thursday,1,06/11/32,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Houston,Texas,77036,Central,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,31.92,92,,,,
5330,CA-2017-111941,03/12/32,2032,March,12,Friday,1,06/12/32,Second Class,BD-11620,Brian DeCherney,Consumer,United States,New York City,New York,10035,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.57,92,,,,
5331,CA-2017-123120,03/13/32,2032,March,13,Saturday,1,06/13/32,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,92,,,,
5332,CA-2017-123120,03/14/32,2032,March,14,Sunday,1,06/14/32,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,60.60,92,,,,
5333,CA-2017-123120,03/15/32,2032,March,15,Monday,1,06/15/32,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,22.72,92,,,,
5334,CA-2015-103331,03/16/32,2032,March,16,Tuesday,1,06/16/32,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,10.68,92,,,,
5335,CA-2015-103331,03/17/32,2032,March,17,Wednesday,1,06/17/32,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,92,,,,
5336,CA-2015-103331,03/18/32,2032,March,18,Thursday,1,06/18/32,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,3.38,92,,,,
5337,CA-2016-169278,03/19/32,2032,March,19,Friday,1,06/19/32,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.98,92,,,,
5338,CA-2018-111577,03/20/32,2032,March,20,Saturday,1,06/20/32,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Scottsdale,Arizona,85254,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,307.78,92,,,,
5339,CA-2016-146486,03/21/32,2032,March,21,Sunday,1,06/21/32,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,244.55,92,,,,
5340,CA-2016-146486,03/22/32,2032,March,22,Monday,1,06/22/32,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,12.24,92,,,,
5341,CA-2016-146486,03/23/32,2032,March,23,Tuesday,1,06/23/32,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,92,,,,
5342,CA-2016-146486,03/24/32,2032,March,24,Wednesday,1,06/24/32,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95,92,,,,
5343,US-2015-168501,03/25/32,2032,March,25,Thursday,1,06/25/32,Standard Class,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1.63,92,,,,
5344,US-2015-168501,03/26/32,2032,March,26,Friday,1,06/26/32,Standard Class,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,267.96,92,,,,
5345,CA-2016-112053,03/27/32,2032,March,27,Saturday,1,06/27/32,Second Class,SH-20395,Shahid Hopkins,Consumer,United States,Rochester,New York,14609,East,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",31.95,92,,,,
5346,CA-2018-108539,03/28/32,2032,March,28,Sunday,1,06/28/32,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,92,,,,
5347,CA-2018-108539,03/29/32,2032,March,29,Monday,1,06/29/32,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.90,92,,,,
5348,CA-2018-108539,03/30/32,2032,March,30,Tuesday,1,06/30/32,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.54,92,,,,
5349,CA-2016-149811,03/31/32,2032,March,31,Wednesday,1,07/01/32,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,92,,,,
5350,CA-2016-149811,04/01/32,2032,April,1,Thursday,2,07/02/32,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.90,92,,,,
5351,US-2018-103814,04/02/32,2032,April,2,Friday,2,07/03/32,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Park Ridge,Illinois,60068,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.86,92,,,,
5352,CA-2017-123932,04/03/32,2032,April,3,Saturday,2,07/04/32,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,41.92,92,,,,
5353,CA-2017-123932,04/04/32,2032,April,4,Sunday,2,07/05/32,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,329.58,92,,,,
5354,US-2017-101616,04/05/32,2032,April,5,Monday,2,07/06/32,First Class,CY-12745,Craig Yedwab,Corporate,United States,Monroe,Louisiana,71203,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,87.28,92,,,,
5355,CA-2015-113768,04/06/32,2032,April,6,Tuesday,2,07/07/32,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.46,92,,,,
5356,CA-2015-113768,04/07/32,2032,April,7,Wednesday,2,07/08/32,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,8.00,92,,,,
5357,CA-2017-138037,04/08/32,2032,April,8,Thursday,2,07/09/32,Standard Class,AR-10540,Andy Reiter,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,92,,,,
5358,CA-2015-150490,04/09/32,2032,April,9,Friday,2,07/10/32,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,92,,,,
5359,CA-2015-150490,04/10/32,2032,April,10,Saturday,2,07/11/32,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,15.78,92,,,,
5360,CA-2015-150490,04/11/32,2032,April,11,Sunday,2,07/12/32,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,92,,,,
5361,US-2018-126060,04/12/32,2032,April,12,Monday,2,07/13/32,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314,South,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,198.27,92,,,,
5362,CA-2018-100951,04/13/32,2032,April,13,Tuesday,2,07/14/32,First Class,NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,92,,,,
5363,CA-2017-122017,04/14/32,2032,April,14,Wednesday,2,07/15/32,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,92,,,,
5364,CA-2017-122017,04/15/32,2032,April,15,Thursday,2,07/16/32,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,92,,,,
5365,CA-2015-123477,04/16/32,2032,April,16,Friday,2,07/17/32,Second Class,DW-13195,David Wiener,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.86,92,,,,
5366,CA-2017-107790,04/17/32,2032,April,17,Saturday,2,07/18/32,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,151.19,92,,,,
5367,CA-2018-158071,04/18/32,2032,April,18,Sunday,2,07/19/32,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.78,92,,,,
5368,CA-2018-158071,04/19/32,2032,April,19,Monday,2,07/20/32,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,11.56,92,,,,
5369,CA-2018-158071,04/20/32,2032,April,20,Tuesday,2,07/21/32,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,15.58,92,,,,
5370,CA-2018-147403,04/21/32,2032,April,21,Wednesday,2,07/22/32,First Class,KH-16630,Ken Heidel,Corporate,United States,Akron,Ohio,44312,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,85.06,92,,,,
5371,US-2018-136721,04/22/32,2032,April,22,Thursday,2,07/23/32,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,92,,,,
5372,US-2018-136721,04/23/32,2032,April,23,Friday,2,07/24/32,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,306.90,92,,,,
5373,CA-2016-118738,04/24/32,2032,April,24,Saturday,2,07/25/32,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.55,92,,,,
5374,CA-2016-118738,04/25/32,2032,April,25,Sunday,2,07/26/32,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,347.36,92,,,,
5375,CA-2016-118738,04/26/32,2032,April,26,Monday,2,07/27/32,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10.37,92,,,,
5376,CA-2018-134152,04/27/32,2032,April,27,Tuesday,2,07/28/32,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,92,,,,
5377,CA-2018-134152,04/28/32,2032,April,28,Wednesday,2,07/29/32,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,31.44,92,,,,
5378,CA-2015-125542,04/29/32,2032,April,29,Thursday,2,07/30/32,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348.49,92,,,,
5379,CA-2015-125542,04/30/32,2032,April,30,Friday,2,07/31/32,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.74,92,,,,
5380,CA-2017-136021,05/01/32,2032,May,1,Saturday,2,08/01/32,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,15.54,92,,,,
5381,CA-2017-136021,05/02/32,2032,May,2,Sunday,2,08/02/32,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,105.55,92,,,,
5382,CA-2017-149195,05/03/32,2032,May,3,Monday,2,08/03/32,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,25.92,92,,,,
5383,CA-2017-149195,05/04/32,2032,May,4,Tuesday,2,08/04/32,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-FA-10001843,Office Supplies,Fasteners,Staples,15.81,92,,,,
5384,CA-2017-149195,05/05/32,2032,May,5,Wednesday,2,08/05/32,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,10.37,92,,,,
5385,CA-2018-161410,05/06/32,2032,May,6,Thursday,2,08/06/32,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,358.20,92,,,,
5386,CA-2018-161410,05/07/32,2032,May,7,Friday,2,08/07/32,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,545.92,92,,,,
5387,CA-2018-152786,05/08/32,2032,May,8,Saturday,2,08/08/32,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Rogers,Arkansas,72756,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,40.41,92,,,,
5388,CA-2018-164707,05/09/32,2032,May,9,Sunday,2,08/09/32,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,167.98,92,,,,
